Delta_mean,Delta_median,Delta_std,Delta_min,Delta_max,Theta_mean,Theta_median,Theta_std,Theta_min,Theta_max,Alpha_mean,Alpha_median,Alpha_std,Alpha_min,Alpha_max,Beta_mean,Beta_median,Beta_std,Beta_min,Beta_max,Gamma_mean,Gamma_median,Gamma_std,Gamma_min,Gamma_max,Delta_TP9_trend,Delta_AF7_trend,Delta_AF8_trend,Delta_TP10_trend,Theta_TP9_trend,Theta_AF7_trend,Theta_AF8_trend,Theta_TP10_trend,Alpha_TP9_trend,Alpha_AF7_trend,Alpha_AF8_trend,Alpha_TP10_trend,Beta_TP9_trend,Beta_AF7_trend,Beta_AF8_trend,Beta_TP10_trend,Gamma_TP9_trend,Gamma_AF7_trend,Gamma_AF8_trend,Gamma_TP10_trend,Delta_TP9_correlation,Theta_TP9_correlation,Alpha_TP9_correlation,Beta_TP9_correlation,Gamma_TP9_correlation,Delta_AF7_correlation,Theta_AF7_correlation,Alpha_AF7_correlation,Beta_AF7_correlation,Gamma_AF7_correlation,Delta_AF8_correlation,Theta_AF8_correlation,Alpha_AF8_correlation,Beta_AF8_correlation,Gamma_AF8_correlation,Delta_TP10_correlation,Theta_TP10_correlation,Alpha_TP10_correlation,Beta_TP10_correlation,Gamma_TP10_correlation,Result_trend
0.3812026131385693,0.41088325,0.1477349100154883,0.096509814,0.6773748,0.40858810010005,0.44622186,0.0837095253830358,0.20240393,0.55184364,0.786870511995998,0.7699873,0.2189314341804995,0.45534417,1.2541435,0.4499408245622811,0.48741245,0.1229578887720944,0.2228842,0.61874825,-0.0421369001850925,-0.15081854,0.1826444726559043,-0.23449071,0.28308204,-0.0335839275543626,-0.1114524253979067,-0.12380398892593,-0.0318882145725643,-0.0045115011189567,-0.0215655302391194,-0.0664173537420551,-0.0445598588568923,0.0287450649200893,0.0156299973857585,-0.0228907577178785,0.0222834644463627,0.0160528712625995,0.0094335834690616,0.00440806433841,0.0180111766785279,-0.0289892101831506,-0.0001728114838286,-0.0429838630549317,-0.0073118202954212,6.1399995339409,-0.1985386441080575,3.298985490920661,2.247204541706745,2.0479402097835124,5.3375471709276905,2.5691006587768355,2.62118334536747,-3.124549682114066,-0.5559208166298859,4.601525453724771,-0.3784965296192369,3.6766265279413535,1.845487584954129,3.790685489575012,4.650908930234076,4.139342270055082,0.8500750249711824,-0.4140331371204218,0.3284496218219956,0.0
0.5280799248108107,0.6523803,0.5298162335089182,-0.20373607,1.3959244,0.361868177057057,0.39319062,0.1570853163684853,0.11105194,0.6523936,0.4726674350850849,0.43572345,0.195149853141356,0.22217679,0.84019476,0.5166304299949949,0.5088026,0.0815274634873469,0.38424698,0.7133423,-0.0554654722272272,-0.089961566,0.1142993925983867,-0.22801904,0.21269684,-0.0379645687960335,-0.0640246622290163,0.066503992441317,-0.1217292094930961,-0.0336404274910933,-0.0186475381838951,0.0363788390026003,-0.0802703002716568,-0.0049748919511563,-0.0248078938720406,0.0109622433670669,-0.0187896686003159,-0.0799247686583426,-0.0051647874417016,0.0324112194844125,-0.0071956933845094,-0.1511616468909734,-0.0333356048797892,-0.009551771465709,0.0378567736133,4.961718256055903,4.725553926701181,4.306523861023926,0.27572014374124,-1.6428836017145716,2.419598329102711,2.761176544113014,2.941682219051996,-4.283049895383776,2.2296497862447726,1.1828811155164587,2.0298453128132223,2.537087849034534,-2.8478894618116213,-5.105723262492083,1.4624238090705122,0.9604614845514676,2.03860493252334,-0.9744244790507006,-3.356226692577863,0.0
-0.06395254,-0.12913346,0.139259239,-0.28116456,0.24104796,0.034006183,0.059062105,0.09011575,-0.13001193,0.3362716,0.344253146,0.34377855,0.066296719,0.1906251,0.5020896,0.428496659,0.39346397,0.075753884,0.34760952,0.5992501,-0.106062412,-0.092232056,0.102725676,-0.33401608,0.0669665,-0.020978538,0.046821291,-0.037879657,-0.025644947,-0.008331045,-0.01332074,-0.10504323,-0.048049323,-0.02769351,0.003316181,-0.003707059,0.002933289,-0.001157502,0.000903887,0.013558005,-0.000746983,0.035879759,0.002209013,-0.001630377,0.012768448,0.412168841,1.708911303,3.115732908,5.353002086,-4.474747747,-4.955375174,2.561513645,1.62431571,3.585024087,0.551793215,-0.367735025,1.934646599,0.268165213,3.697665319,3.821267222,4.480512999,4.569913431,5.961128914,4.215484848,1.605024401,1.0
0.250142744,0.25371036,0.163784925,-0.011326147,0.56372404,0.43589065,0.37738025,0.197567541,0.114414684,1.051292,0.786756772,0.7082432,0.259593075,0.38591132,1.2492061,0.523422254,0.48588806,0.182280133,0.20849076,0.8422372,-0.015064901,-0.026237722,0.065530831,-0.123508915,0.16158032,-0.020978538,0.046821291,-0.037879657,-0.025644947,-0.008331045,-0.01332074,-0.10504323,-0.048049323,-0.02769351,0.003316181,-0.003707059,0.002933289,-0.001157502,0.000903887,0.013558005,-0.000746983,0.035879759,0.002209013,-0.001630377,0.012768448,0.412168841,1.708911303,3.115732908,5.353002086,-4.474747747,-4.955375174,2.561513645,1.62431571,3.585024087,0.551793215,-0.367735025,1.934646599,0.268165213,3.697665319,3.821267222,4.480512999,4.569913431,5.961128914,4.215484848,1.605024401,1.0
0.283465866784,0.3097635,0.1131468163937349,0.02239607,0.4966622,0.514579608526,0.5397429,0.1884506238446041,0.07203989,0.7965599,0.617411343248,0.6289261,0.1159311577275866,0.034215696,0.74372107,0.31172296057,0.3292994,0.0978301181416289,0.15143836,0.4759076,-0.121566766546,-0.15591185,0.1210839253652939,-0.2921535,0.20943868,0.0002479712910408,0.0138623676192786,-0.0281374528392782,-0.0315312425746991,-0.0159060907052922,-0.0130117611730241,-0.0306201326196485,-0.0112071905997371,0.0218780490974877,-0.0186910349742525,0.0205721425397294,0.0094549235595005,-0.0298818077905691,-0.0243275667071727,0.0102393176394505,-0.0048385963549009,-0.039639451360831,0.0100919593579434,-0.01015978722083,-0.011383381072533,-1.640598182430503,1.387687539138498,-1.1112942345136727,1.3505618582484322,0.4300991121434749,-3.4047874660384414,-0.6113091606557943,2.0002512179550505,1.9845707002766184,-1.4083509262459684,-1.3875332974936057,-0.1475363357341522,-1.1001090055421914,-1.3281117414939474,0.392625159050034,-0.0516380016750981,2.182456521435065,2.0589597967579647,2.4531221892999047,2.6909243759745616,0.0
-0.019066514044022,-0.16885933,0.4843142741986374,-0.73874575,0.8828043,-0.097055577953977,-0.06876007,0.140652314402266,-0.4649965,0.072710484,0.1454042837108554,0.11899885,0.1739792119358031,-0.17123118,0.43147215,-0.0082111919489744,-0.018420432,0.0813427110389276,-0.125647,0.1283365,-0.3496647981490745,-0.36930352,0.1338127858552992,-0.5628108,-0.16853872,-0.0217922728467757,-0.0423999694977566,-0.0345863520313715,-0.0343510287920941,-0.002979681830653,0.0074188398042726,0.038537028448189,-0.0342429200570263,0.0444561515093004,0.010963842285121,-0.0175902049025208,-0.0660362004520184,-0.027001106534806,-0.0122464194299182,0.0126037035550916,-0.0393782427853492,-0.0128993538856812,0.0181112725958336,-0.001341342608729,-0.0169514178430864,5.775187341999318,3.804440685401506,-6.435334282868004,2.852882402497465,2.2616693310944034,7.40796872636146,6.819924667464262,-0.1657454055590899,2.8605931437855894,-2.9505427722789905,3.3101133045841387,1.250078271974532,5.7292719690826965,2.481383261587795,1.6267829700223246,7.672525617376323,8.000299315247997,5.39906467166759,7.141205541927782,-0.8240002591835397,0.0
-0.019667635,-0.01933886,0.259638879,-0.3843552,0.41642597,0.494497917,0.4870891,0.189493509,0.18619616,0.94287807,0.447928579,0.44952452,0.196060176,0.1261493,0.77283615,-0.106076318,-0.09628165,0.082609798,-0.26729745,0.01124914,-0.612611911,-0.6192748,0.052436079,-0.7033671,-0.50212115,0.023351514,-0.130037006,-0.090503612,-0.02176443,-0.053360012,-0.059405607,0.008446027,0.007972691,-0.02482925,-0.07412702,-0.029099121,0.020695982,-0.038581745,-0.010058051,-0.024373963,0.028675109,0.003949752,-0.022569851,-0.010182528,-0.013259614,-5.275410374,6.944062825,2.887944954,5.429940501,-2.854758531,6.444596198,6.874975474,4.231990425,0.959916764,3.660083503,6.733029097,3.906274144,4.349928265,6.94766088,3.604221869,0.626355605,3.954999357,-1.897882183,-7.972656314,5.748695713,1.0
-0.175160014,-0.152364425,0.249808362,-0.5869602,0.3259168,-0.156994632,-0.10796473,0.172441126,-0.56796056,0.13850911,0.232833645,0.24221906,0.070159931,0.08705899,0.37049955,0.410860188,0.38829073,0.084389501,0.27741095,0.5924511,0.231613899,0.23556474,0.089931658,0.08738577,0.46314898,-0.042879914,-0.036443273,-0.063553264,-0.100379713,-0.000571072,-0.005962869,0.02227746,-0.037769293,0.01253831,0.010052046,0.048539774,-0.048234248,-0.019743016,0.02719049,-0.023510216,-0.007388519,0.026924965,0.001229626,-0.003195218,-0.007057115,4.574803049,1.170377582,-0.340069928,3.804849838,-1.393212346,4.072585432,3.946010115,-0.118867053,-2.696177779,2.60200685,3.8557073,2.920623194,0.756620721,1.780058549,-2.74390338,4.244092519,3.290797849,3.604797696,1.641471665,2.387045871,2.0
0.256882536,0.24401085,0.243141081,-0.10829705,0.64526963,0.316590279,0.32550114,0.31034146,-0.17431743,0.73635393,0.329946967,0.32531562,0.109485068,0.15133545,0.5314293,0.387248236,0.38150415,0.071323368,0.2728064,0.52223706,-0.067700404,-0.0676074,0.089959985,-0.20672587,0.0963462,-0.187251948,-0.078991442,-0.022304672,-0.181123656,-0.10157831,-0.0617802,-0.008388363,-0.13971688,0.052380666,0.005087596,-0.0249792,-0.020330723,0.038312925,0.015246152,0.019957478,0.037132883,0.006399144,0.018875115,0.037545835,-0.013646453,3.213845027,4.019092342,1.137560603,1.858054289,3.786703452,0.175991074,3.741464692,-0.282420375,1.514746601,-4.367972839,2.208012806,4.63374997,1.443685639,-2.793803028,-2.158042869,2.314850544,4.049813022,2.815474551,-5.678087089,0.865285591,1.0
0.099958693,-0.039753385,0.317819921,-0.29926696,0.7655007,0.444348942,0.5913767,0.319203096,-0.20130378,0.8196338,0.332871968,0.34195948,0.204676251,-0.05266204,0.70486,0.461484968,0.5019057,0.083523034,0.3030019,0.57019955,-0.042436102,-0.033668544,0.071999687,-0.20550212,0.09717276,0.023351514,-0.130037006,-0.090503612,-0.02176443,-0.053360012,-0.059405607,0.008446027,0.007972691,-0.02482925,-0.07412702,-0.029099121,0.020695982,-0.038581745,-0.010058051,-0.024373963,0.028675109,0.003949752,-0.022569851,-0.010182528,-0.013259614,-5.275410374,6.944062825,2.887944954,5.429940501,-2.854758531,6.444596198,6.874975474,4.231990425,0.959916764,3.660083503,6.733029097,3.906274144,4.349928265,6.94766088,3.604221869,0.626355605,3.954999357,-1.897882183,-7.972656314,5.748695713,1.0
0.412731314,0.44081396,0.238814834,-0.04784095,0.88293165,0.797838348,0.7834345,0.209652522,0.44955617,1.2118767,0.753820834,0.7217026,0.188135884,0.499398,1.0592682,0.575259822,0.56597364,0.116113217,0.41114423,0.8180508,-0.014022106,-0.007196329,0.072622105,-0.156141,0.17532942,0.023351514,-0.130037006,-0.090503612,-0.02176443,-0.053360012,-0.059405607,0.008446027,0.007972691,-0.02482925,-0.07412702,-0.029099121,0.020695982,-0.038581745,-0.010058051,-0.024373963,0.028675109,0.003949752,-0.022569851,-0.010182528,-0.013259614,-5.275410374,6.944062825,2.887944954,5.429940501,-2.854758531,6.444596198,6.874975474,4.231990425,0.959916764,3.660083503,6.733029097,3.906274144,4.349928265,6.94766088,3.604221869,0.626355605,3.954999357,-1.897882183,-7.972656314,5.748695713,1.0
0.348719491,0.395870335,0.253833886,-0.0726808,0.84279436,0.265038739,0.27585036,0.154264459,-0.014510667,0.66352034,0.588143754,0.66552185,0.169102023,0.23168184,0.76652527,0.408793435,0.42764695,0.072074275,0.22411327,0.5228291,-0.135390354,-0.1364344,0.036791437,-0.21157187,-0.030785305,-0.042879914,-0.036443273,-0.063553264,-0.100379713,-0.000571072,-0.005962869,0.02227746,-0.037769293,0.01253831,0.010052046,0.048539774,-0.048234248,-0.019743016,0.02719049,-0.023510216,-0.007388519,0.026924965,0.001229626,-0.003195218,-0.007057115,4.574803049,1.170377582,-0.340069928,3.804849838,-1.393212346,4.072585432,3.946010115,-0.118867053,-2.696177779,2.60200685,3.8557073,2.920623194,0.756620721,1.780058549,-2.74390338,4.244092519,3.290797849,3.604797696,1.641471665,2.387045871,2.0
0.758529009,0.7225196,0.159900058,0.49303362,1.1124736,0.878614807,0.9291463,0.252491013,0.42550266,1.2032074,0.687047227,0.72639877,0.145592834,0.27797046,0.8729553,0.384907418,0.38965613,0.066778491,0.23121159,0.4993705,0.235290262,0.050070487,0.387060997,-0.2100405,0.9354366,-0.020311399,0.065899101,0.034804317,-0.041570239,-0.054943855,-0.008238195,-0.065614829,-0.073843638,-0.056491944,0.032019665,-0.071886093,-0.078147607,-0.000128048,-0.007651768,0.044892816,-0.010886122,0.141505502,0.011678978,0.030780038,0.102450326,-0.295362391,4.795620183,-4.08468805,1.649597003,4.131400434,6.276572736,5.267558497,5.63743934,3.216063882,5.364142524,3.587805925,5.357699246,-6.245438121,5.638304816,5.797981462,1.947444273,4.250731282,0.183408162,2.652416538,5.040173602,2.0
-0.164000859,-0.23982793,0.173665564,-0.42627084,0.20865431,0.103040132,0.044847902,0.227171987,-0.13645652,0.8196338,0.413655599,0.4422269,0.196607414,0.119064234,0.7459635,0.477897604,0.46513775,0.051487324,0.38939688,0.5802316,-0.077336354,-0.10224252,0.094917863,-0.20828687,0.14711572,0.00567805,0.051593841,0.029521995,0.010355883,-0.061093488,-0.036054276,-0.038487163,-0.052985987,0.074255072,0.058514378,0.076469091,0.083932224,0.030800616,0.008260054,0.042572918,0.011808525,0.012588333,-0.022716303,-0.026117508,-0.010459811,-4.092346154,-0.08305883,4.411053125,5.769485964,5.790970889,5.611402377,1.69705555,4.656668867,5.255720814,-5.853102843,7.109828754,2.431902604,6.86058928,4.238419829,-1.113834263,0.288328739,2.960184341,7.063802212,5.022223449,-0.614766819,1.0
0.3574482107553776,0.35194626,0.1122591636588842,0.09916012,0.6127163,0.3830854572186093,0.38118044,0.1606323903669582,0.14259598,0.7250705,0.5387407091645823,0.6117717,0.159758962485995,0.23125556,0.7359691,0.4009597589294648,0.42301422,0.0939725483138213,0.19965388,0.54029393,-0.1141674848024011,-0.13703755,0.0717980791128342,-0.1931533,0.17199266,-0.0217922728467757,-0.0423999694977566,-0.0345863520313715,-0.0343510287920941,-0.002979681830653,0.0074188398042726,0.038537028448189,-0.0342429200570263,0.0444561515093004,0.010963842285121,-0.0175902049025208,-0.0660362004520184,-0.027001106534806,-0.0122464194299182,0.0126037035550916,-0.0393782427853492,-0.0128993538856812,0.0181112725958336,-0.001341342608729,-0.0169514178430864,5.775187341999318,3.804440685401506,-6.435334282868004,2.852882402497465,2.2616693310944034,7.40796872636146,6.819924667464262,-0.1657454055590899,2.8605931437855894,-2.9505427722789905,3.3101133045841387,1.250078271974532,5.7292719690826965,2.481383261587795,1.6267829700223246,7.672525617376323,8.000299315247997,5.39906467166759,7.141205541927782,-0.8240002591835397,0.0
0.305300175,0.2996137,0.20539457,-0.062490497,0.6262894,0.409909384,0.43438798,0.122072226,0.12412328,0.5608832,0.897123018,0.9850659,0.382659852,0.22009377,1.3591135,0.397284732,0.39401865,0.16708257,0.07063776,0.7002186,-0.353754086,-0.34812352,0.050692393,-0.4597037,-0.22763933,0.073493778,-0.003163547,0.063317841,0.021691869,0.00568946,0.01123546,-0.007433261,-0.010771541,0.09942835,0.036830863,0.021977676,0.098347971,0.031322205,0.002551746,0.006828969,0.037189992,-0.00578926,0.005841243,0.0283466,-0.015031449,5.081590562,3.494944753,5.51641328,5.063691497,2.304714254,6.058292419,7.336694109,7.627454652,4.598127357,-1.341157939,5.061150026,-3.205712786,6.426675259,5.871329136,1.63445701,5.68884233,0.701884974,5.704427201,6.990110599,-1.708064559,1.0
0.8356976268715506,0.6476062,0.4684390053454929,0.098820075,1.4234009,0.651324376265429,0.4136955,0.4816223923315627,-0.12606844,1.2259252,0.5597058836909181,0.58149457,0.2488082421279744,-0.017485242,0.82623607,0.4569695201204214,0.4331482,0.0684307033516207,0.37952486,0.64839655,-0.1027862408549924,-0.059255913,0.163109052875079,-0.3519449,0.15216254,-0.0701103832022321,0.1103564931445976,0.0911658422107015,-0.0719416810456408,0.0019376858204274,0.1176310040279329,-0.0273628577208565,-0.0400913904805334,0.0457255433809741,0.0731494879739275,0.0096813943294326,0.0080146548334235,0.0265370663042157,-0.003091111928816,0.0141602831679473,0.0168851607588123,0.0048499434308274,0.0633853760476889,0.0166937493178442,-0.0193084848390351,1.6702031857499735,6.09662041492403,1.6637032413947108,-1.1185584591209057,5.1346835944801175,6.446628641478933,6.192885278062017,3.29990867254877,-0.7549054337936708,5.804504762355137,3.170350044002737,1.0203150454017882,6.121679851353495,3.772682806464471,3.6774711085618126,0.0092966699989884,5.606337253315472,6.667390245465803,7.590344079767581,-4.98206993720283,0.0
0.7779633281781783,0.7874088,0.3342254013267157,0.14565338,1.5408098,0.5795768066716717,0.62793326,0.299179059300128,0.07789047,1.2361598,0.6891563849199199,0.67867684,0.1445448132402663,0.29363924,0.9032221,0.2219068417127127,0.22496375,0.1287689142408691,-0.010575715,0.51372844,-0.3116943926426426,-0.31157142,0.0932568241219297,-0.5505105,-0.10929402,0.0673771984590247,0.1299645960892631,0.114633641258378,0.0354635213380669,0.0428864762277117,0.0378871812961103,0.033963017566457,0.0544574470324321,-0.0165031604744947,0.023548530310473,0.0513998498388827,-0.0308272106014429,-0.0120087254665198,-0.040492266865579,-0.0005992665153793,0.0316013550914634,-0.0063325925088912,-0.0402299689732732,-0.0215883986997047,-0.0092942955375596,8.761100508088598,8.772410304771917,2.978655959339278,2.6548391562087548,-2.594989270704483,6.174106312423565,7.540008841926754,7.819684054008096,-0.0397830885668474,-1.0859031479731736,5.625891299328288,8.301440697995684,4.957006097731634,4.524838490453142,-2.88549232683098,6.766300202283635,7.704962557441808,6.497595584719323,5.205173180406184,0.0343883902367625,0.0
-0.070939662,-0.07831464,0.164730197,-0.3274918,0.16729489,0.379223722,0.38676134,0.260662411,-0.06841871,0.8007182,0.252612695,0.21415746,0.133080474,-0.05537261,0.5879045,-0.055525393,-0.040140398,0.067435667,-0.22262068,0.025441717,-0.472052859,-0.44695297,0.101158509,-0.71915096,-0.35709566,-0.187251948,-0.078991442,-0.022304672,-0.181123656,-0.10157831,-0.0617802,-0.008388363,-0.13971688,0.052380666,0.005087596,-0.0249792,-0.020330723,0.038312925,0.015246152,0.019957478,0.037132883,0.006399144,0.018875115,0.037545835,-0.013646453,3.213845027,4.019092342,1.137560603,1.858054289,3.786703452,0.175991074,3.741464692,-0.282420375,1.514746601,-4.367972839,2.208012806,4.63374997,1.443685639,-2.793803028,-2.158042869,2.314850544,4.049813022,2.815474551,-5.678087089,0.865285591,1.0
-0.019667635,-0.01933886,0.259638879,-0.3843552,0.41642597,0.494497917,0.4870891,0.189493509,0.18619616,0.94287807,0.447928579,0.44952452,0.196060176,0.1261493,0.77283615,-0.106076318,-0.09628165,0.082609798,-0.26729745,0.01124914,-0.612611911,-0.6192748,0.052436079,-0.7033671,-0.50212115,0.023351514,-0.130037006,-0.090503612,-0.02176443,-0.053360012,-0.059405607,0.008446027,0.007972691,-0.02482925,-0.07412702,-0.029099121,0.020695982,-0.038581745,-0.010058051,-0.024373963,0.028675109,0.003949752,-0.022569851,-0.010182528,-0.013259614,-5.275410374,6.944062825,2.887944954,5.429940501,-2.854758531,6.444596198,6.874975474,4.231990425,0.959916764,3.660083503,6.733029097,3.906274144,4.349928265,6.94766088,3.604221869,0.626355605,3.954999357,-1.897882183,-7.972656314,5.748695713,1.0
0.3851834255731463,0.37304896,0.3035557537492134,-0.045687485,1.2424817,0.0024595223216432,-0.04322724,0.1737348928372918,-0.25398493,0.4971657,0.3279945453446894,0.19959414,0.3306143061427864,-0.051619083,0.9513213,0.43311346501002,0.4447909,0.0558797513254073,0.30992013,0.5059351,-0.062075977508016,-0.07102641,0.0724846969385637,-0.2171203,0.1068786,-0.1617728909458124,0.030074694373399,0.0021739965665988,-0.1513422844684755,-0.0827731149255268,0.0303177675901999,0.0123068727660663,-0.0965194249013329,0.0672898614460336,0.1069861604254883,0.084065370297448,0.0978936145999385,0.0663347388550618,0.0110358827183113,0.0258791336857239,0.0191078161770193,0.0268401917851464,0.0246393993925815,0.0391156804176939,0.000497422899352,2.221356434562704,3.872038431484613,6.7684689623999725,5.7475714300421705,2.5229444447494265,7.269482366839153,6.314603016439776,6.430625169837425,-0.1969191063519719,2.963174239276401,6.003019156977079,5.7386026029479,5.759234668358907,6.268159628026208,2.9634437477021245,1.398824690723755,-0.0989308704676213,6.90866504156259,1.271832331058122,0.9711471948858876,0.0
0.348930185,0.2920134,0.239725623,0.054343272,1.025671,0.456046144,0.25824258,0.338909471,0.112309925,1.2846098,0.859182373,0.6598055,0.38445865,0.3488014,1.4455122,0.587180752,0.5543221,0.136288354,0.3693047,0.86550295,0.034101166,0.04827065,0.091379056,-0.11885046,0.16158032,0.100401562,0.005433834,-0.014869585,0.075686463,0.128096459,0.097727128,0.132155063,0.124829166,0.077050552,0.045694338,0.075599235,0.135693096,0.043031695,0.026217874,0.007044148,0.039731229,-0.020550493,-0.014490715,-0.003670656,-0.03586437,6.947436004,8.031045472,7.368925844,7.285415955,-5.497248416,2.477037247,7.473307524,7.976117328,5.214394111,-5.830431059,-6.537986169,7.451164934,7.600353861,4.138059023,-4.697401157,5.817833551,8.00994115,7.039170533,4.606427852,-8.587233732,1.0
0.9047848121643288,0.6858343,0.586132690966389,0.1536067,1.6642118,0.7983707298166332,0.5946828,0.423693860374888,0.035016302,1.373706,1.1017640716633266,0.99053335,0.2770113397570686,0.48568216,1.5287449,0.5841483178807615,0.61656564,0.0858550442237026,0.3118605,0.687348,-0.1807798125,-0.1624141,0.0541989572247592,-0.3403832,-0.12124755,-0.1617728909458124,0.030074694373399,0.0021739965665988,-0.1513422844684755,-0.0827731149255268,0.0303177675901999,0.0123068727660663,-0.0965194249013329,0.0672898614460336,0.1069861604254883,0.084065370297448,0.0978936145999385,0.0663347388550618,0.0110358827183113,0.0258791336857239,0.0191078161770193,0.0268401917851464,0.0246393993925815,0.0391156804176939,0.000497422899352,2.221356434562704,3.872038431484613,6.7684689623999725,5.7475714300421705,2.5229444447494265,7.269482366839153,6.314603016439776,6.430625169837425,-0.1969191063519719,2.963174239276401,6.003019156977079,5.7386026029479,5.759234668358907,6.268159628026208,2.9634437477021245,1.398824690723755,-0.0989308704676213,6.90866504156259,1.271832331058122,0.9711471948858876,0.0
0.5826092826600001,0.53656733,0.2617602493585382,0.118481785,1.074138,0.5385933103370001,0.6038007,0.2677828936569369,0.075819924,0.93867356,0.75301090085,0.74313915,0.3431279989517368,0.2985009,1.2342091,0.408194376295,0.44032237,0.1831372838956969,0.030704767,0.7033859,-0.2268273992574999,-0.21195374,0.0694673596199422,-0.36582133,-0.09690155,0.095896913540721,0.020589659916096,-0.0579653055159171,0.0414337800354152,0.0530671786564077,-0.0129890396559614,0.0076708132482634,0.0593144790691926,0.0947556844560075,-0.0041179498882316,0.0818070697171555,0.0576447626208332,0.0141229487227095,0.0185495753776108,0.0280735623184664,0.0543913503146971,-0.0077126195260462,0.0469715994142817,0.0532714396082133,0.0047513935377104,7.057718621941989,5.234982849322283,3.254238098488272,0.9434874659798128,0.6668475753516299,0.700146628143814,-3.842519187837276,-3.04486383170799,3.45416862763493,4.948195460226755,-7.174657898539948,2.511880416066578,5.486645453851745,5.511910647553529,6.2043308298114805,3.0535040700755767,5.318246416940439,5.069110220759036,6.03862843025864,1.9404394316757445,0.0
0.290423068,0.4499959,0.403374385,-0.29123434,1.1375341,0.003247981,0.070641175,0.276903747,-0.33779588,0.84563476,0.148576621,0.13307819,0.199657938,-0.17810048,0.7530108,0.124246298,0.14875816,0.154885926,-0.417158,0.31266323,-0.301747712,-0.22022483,0.247375545,-0.5753116,0.018122569,0.015769627,-0.042124788,-0.164118919,0.023013531,0.02528429,0.001844598,-0.09234641,-0.075206796,0.039423778,0.105213064,-0.045347938,-0.020782437,0.008202911,0.038547583,0.036366649,-0.024679865,-0.005844104,0.129417607,0.06100036,0.044835453,1.469402311,-2.157631743,-1.616392263,1.923453642,2.161612218,2.725800363,3.152216043,-0.304803502,2.018676568,0.537180554,0.674295791,1.515344123,0.051766404,1.121918461,-0.076816506,1.498512314,-0.219778262,-1.352183703,-1.991052492,0.186569977,2.0
0.5969550157717718,0.5264036,0.4230340190201055,-0.03155061,1.3280339,0.4332199006416416,0.40573952,0.3675454236125243,-0.13369523,1.1884985,0.5119413195035035,0.4318734,0.2697632406540297,0.012686002,1.2525765,0.336423558013013,0.33563533,0.0893052506574261,0.20596766,0.48782182,-0.24968816007007,-0.28699896,0.0862908568545695,-0.4191026,-0.05694625,-0.094639042593128,0.0222303256019532,-0.0296220632743982,-0.0473179535569787,-0.0404494542485884,0.0226570424530017,-0.0677998438086324,-0.0601940272880077,-0.0677218141620032,0.0047482456055862,-0.0154047748026222,-0.052347016579395,-0.0281263907256904,0.0221197174991045,-0.0148423805020706,-0.0146012187929335,-0.0016322583913552,0.0241738337257831,0.051594787644965,-0.0086304868224414,6.149281321520732,6.304680160258201,6.6119282878787935,-0.4532429138561569,-4.992516482831498,5.659619126086129,5.113740314430293,2.811860112536097,2.288316708209636,-4.736062110093553,5.878521772981909,6.909475121626764,5.954924259537304,6.675310438826657,-2.226477341375322,6.508165068284546,6.706537750264032,4.410965065436997,0.9490144337192036,-6.341958804017442,0.0
-0.034464008,-0.1316762,0.267304487,-0.4363404,0.42155126,0.097837906,0.060136843,0.274935627,-0.3153666,0.48245344,0.309724712,0.29581073,0.188927972,-0.15954761,0.7703508,-0.061951403,-0.04859276,0.110239778,-0.21510571,0.19842261,-0.574844959,-0.5641629,0.071307452,-0.7283886,-0.4180288,0.073493778,-0.003163547,0.063317841,0.021691869,0.00568946,0.01123546,-0.007433261,-0.010771541,0.09942835,0.036830863,0.021977676,0.098347971,0.031322205,0.002551746,0.006828969,0.037189992,-0.00578926,0.005841243,0.0283466,-0.015031449,5.081590562,3.494944753,5.51641328,5.063691497,2.304714254,6.058292419,7.336694109,7.627454652,4.598127357,-1.341157939,5.061150026,-3.205712786,6.426675259,5.871329136,1.63445701,5.68884233,0.701884974,5.704427201,6.990110599,-1.708064559,1.0
-0.154811221,-0.15220432,0.199078662,-0.5195616,0.16300425,-0.003246783,-0.14258692,0.337123613,-0.5155875,0.73401934,0.333162307,0.28052697,0.143470103,0.10365492,0.5688676,0.453771336,0.47687522,0.069856741,0.31705537,0.548913,-0.005685219,-0.010096848,0.058276429,-0.1488172,0.08302846,0.100401562,0.005433834,-0.014869585,0.075686463,0.128096459,0.097727128,0.132155063,0.124829166,0.077050552,0.045694338,0.075599235,0.135693096,0.043031695,0.026217874,0.007044148,0.039731229,-0.020550493,-0.014490715,-0.003670656,-0.03586437,6.947436004,8.031045472,7.368925844,7.285415955,-5.497248416,2.477037247,7.473307524,7.976117328,5.214394111,-5.830431059,-6.537986169,7.451164934,7.600353861,4.138059023,-4.697401157,5.817833551,8.00994115,7.039170533,4.606427852,-8.587233732,1.0
