Delta_mean,Delta_median,Delta_std,Delta_min,Delta_max,Theta_mean,Theta_median,Theta_std,Theta_min,Theta_max,Alpha_mean,Alpha_median,Alpha_std,Alpha_min,Alpha_max,Beta_mean,Beta_median,Beta_std,Beta_min,Beta_max,Gamma_mean,Gamma_median,Gamma_std,Gamma_min,Gamma_max,Delta_TP9_trend,Delta_AF7_trend,Delta_AF8_trend,Delta_TP10_trend,Theta_TP9_trend,Theta_AF7_trend,Theta_AF8_trend,Theta_TP10_trend,Alpha_TP9_trend,Alpha_AF7_trend,Alpha_AF8_trend,Alpha_TP10_trend,Beta_TP9_trend,Beta_AF7_trend,Beta_AF8_trend,Beta_TP10_trend,Gamma_TP9_trend,Gamma_AF7_trend,Gamma_AF8_trend,Gamma_TP10_trend,RAW_TP9_trend,RAW_AF7_trend,RAW_AF8_trend,RAW_TP10_trend,AUX_RIGHT_trend,Accelerometer_X_trend,Accelerometer_Y_trend,Accelerometer_Z_trend,Gyro_X_trend,Gyro_Y_trend,Gyro_Z_trend,HeadBandOn_trend,HSI_TP9_trend,HSI_AF7_trend,HSI_AF8_trend,HSI_TP10_trend,Battery_trend,Result_trend,Delta_TP9_correlation,Theta_TP9_correlation,Alpha_TP9_correlation,Beta_TP9_correlation,Gamma_TP9_correlation,Delta_AF7_correlation,Theta_AF7_correlation,Alpha_AF7_correlation,Beta_AF7_correlation,Gamma_AF7_correlation,Delta_AF8_correlation,Theta_AF8_correlation,Alpha_AF8_correlation,Beta_AF8_correlation,Gamma_AF8_correlation,Delta_TP10_correlation,Theta_TP10_correlation,Alpha_TP10_correlation,Beta_TP10_correlation,Gamma_TP10_correlation
0.312654821,0.3185063,0.111067291,0.12016599,0.5241739,0.272145846,0.26108742,0.195595544,-0.060638793,0.63445616,0.595754136,0.692716,0.162083172,0.18622643,0.7580543,0.299013797,0.29685155,0.029291187,0.258018,0.43743688,-0.236169446,-0.24235739,0.080184471,-0.39050153,-0.0999479,-0.034182086,0.021030415,-0.011150056,0.001590086,0.014460516,0.000894174,0.040741544,0.023003634,-0.02643257,9.03E-05,0.014114161,-0.043917404,-0.002332131,0.006334294,-0.001181195,0.005096171,-0.005631107,-0.016311857,-0.025582012,-0.00366373,-0.042981234,0.112598509,-0.059946414,-0.224954005,0.520615792,0.001647522,0.00069556,0.000484257,-0.007417669,0.04464767,-0.039250902,0,0,0,0,0,-0.022890704,1,-1.774601055,4.863690046,4.010716748,2.803832045,3.317431669,-1.706701319,3.856443212,4.613770739,-2.269399876,-1.88414537,-1.110179804,1.778565871,2.284723111,0.767845468,0.771422377,3.910931556,4.314186963,2.696670941,2.132668597,2.790504654
-0.162697115,-0.19327067,0.085455057,-0.29874575,0.035817068,-0.159062621,-0.13822937,0.098480249,-0.41037083,-0.012708086,0.116054977,0.17218612,0.119741346,-0.12481535,0.28989288,-0.064649783,-0.058810767,0.051278965,-0.1950902,0.00258747,-0.544497725,-0.52223915,0.053895519,-0.6764899,-0.48081592,-0.034182086,0.021030415,-0.011150056,0.001590086,0.014460516,0.000894174,0.040741544,0.023003634,-0.02643257,9.03E-05,0.014114161,-0.043917404,-0.002332131,0.006334294,-0.001181195,0.005096171,-0.005631107,-0.016311857,-0.025582012,-0.00366373,-0.042981234,0.112598509,-0.059946414,-0.224954005,0.520615792,0.001647522,0.00069556,0.000484257,-0.007417669,0.04464767,-0.039250902,0,0,0,0,0,-0.022890704,1,-1.774601055,4.863690046,4.010716748,2.803832045,3.317431669,-1.706701319,3.856443212,4.613770739,-2.269399876,-1.88414537,-1.110179804,1.778565871,2.284723111,0.767845468,0.771422377,3.910931556,4.314186963,2.696670941,2.132668597,2.790504654
-0.311331657,-0.27240932,0.107608127,-0.58144474,-0.17878734,-0.152902854,-0.12594728,0.143347105,-0.46294641,0.13816325,0.002166467,0.001702506,0.139010633,-0.29513443,0.5930922,-0.161682874,-0.16613537,0.061354469,-0.25908846,0.034408037,-0.614538882,-0.652709,0.09221068,-0.736549,-0.40255693,-0.034182086,0.021030415,-0.011150056,0.001590086,0.014460516,0.000894174,0.040741544,0.023003634,-0.02643257,9.03E-05,0.014114161,-0.043917404,-0.002332131,0.006334294,-0.001181195,0.005096171,-0.005631107,-0.016311857,-0.025582012,-0.00366373,-0.042981234,0.112598509,-0.059946414,-0.224954005,0.520615792,0.001647522,0.00069556,0.000484257,-0.007417669,0.04464767,-0.039250902,0,0,0,0,0,-0.022890704,1,-1.774601055,4.863690046,4.010716748,2.803832045,3.317431669,-1.706701319,3.856443212,4.613770739,-2.269399876,-1.88414537,-1.110179804,1.778565871,2.284723111,0.767845468,0.771422377,3.910931556,4.314186963,2.696670941,2.132668597,2.790504654
0.334691693,0.3387695,0.121704612,0.097834215,0.5071769,0.351804628,0.38224143,0.14878636,0.029701576,0.56406766,0.583834178,0.60986334,0.170106649,0.29944104,1.2886429,0.218900203,0.17880534,0.129416337,0.050954923,0.9238339,-0.29465353,-0.30339625,0.078011146,-0.4706857,-0.17153345,-0.034182086,0.021030415,-0.011150056,0.001590086,0.014460516,0.000894174,0.040741544,0.023003634,-0.02643257,9.03E-05,0.014114161,-0.043917404,-0.002332131,0.006334294,-0.001181195,0.005096171,-0.005631107,-0.016311857,-0.025582012,-0.00366373,-0.042981234,0.112598509,-0.059946414,-0.224954005,0.520615792,0.001647522,0.00069556,0.000484257,-0.007417669,0.04464767,-0.039250902,0,0,0,0,0,-0.022890704,1,-1.774601055,4.863690046,4.010716748,2.803832045,3.317431669,-1.706701319,3.856443212,4.613770739,-2.269399876,-1.88414537,-1.110179804,1.778565871,2.284723111,0.767845468,0.771422377,3.910931556,4.314186963,2.696670941,2.132668597,2.790504654
0.200072959,0.22020394,0.165947645,-0.07389698,0.5136783,0.385739792,0.3622486,0.15822442,0.01898586,0.67027444,0.682286181,0.68698967,0.084743309,0.4460271,0.789063,0.310950876,0.27724138,0.118984571,0.1524286,0.64309806,-0.195887137,-0.18268871,0.079769627,-0.48262933,-0.051540066,-0.029295075,0.014447627,-0.002378869,-0.002320814,0.022121249,-0.041151161,-0.00352259,0.026630266,-0.005133907,0.000469116,0.00845903,0.020202778,0.028781146,0.041464898,0.026028251,0.015431678,-0.021674896,-0.024982973,0.008956264,-0.034625912,0.177350092,-0.035672605,0.055356204,0.083401879,0.22938506,0.001778358,-0.000518403,0.000300565,-0.003480655,0.000981758,0.016458667,0,0,0,0,0,-0.019278612,1,-0.10340943,2.668377529,2.314289716,0.723889634,-0.796923187,-0.267200547,-1.512691941,1.469349152,2.342533905,1.22482145,0.399780027,3.028890286,0.964694845,1.758945932,3.53827691,1.862630584,1.277943692,0.566612599,1.199471123,-0.334787918
-0.360137437,-0.29220256,0.152760508,-0.82317346,-0.18504244,-0.308708334,-0.29867855,0.11694003,-0.57747436,-0.012708086,0.043174573,0.055822432,0.104668035,-0.13431767,0.28989288,-0.022373562,-0.021425236,0.105325736,-0.243653,0.14141934,-0.530346783,-0.54585767,0.116622543,-0.7128213,-0.30942214,-0.029295075,0.014447627,-0.002378869,-0.002320814,0.022121249,-0.041151161,-0.00352259,0.026630266,-0.005133907,0.000469116,0.00845903,0.020202778,0.028781146,0.041464898,0.026028251,0.015431678,-0.021674896,-0.024982973,0.008956264,-0.034625912,0.177350092,-0.035672605,0.055356204,0.083401879,0.22938506,0.001778358,-0.000518403,0.000300565,-0.003480655,0.000981758,0.016458667,0,0,0,0,0,-0.019278612,1,-0.10340943,2.668377529,2.314289716,0.723889634,-0.796923187,-0.267200547,-1.512691941,1.469349152,2.342533905,1.22482145,0.399780027,3.028890286,0.964694845,1.758945932,3.53827691,1.862630584,1.277943692,0.566612599,1.199471123,-0.334787918
-0.387840664,-0.38736275,0.209609278,-0.82896054,-0.042500146,-0.26068527,-0.28140146,0.08705988,-0.38997924,0.01941416,0.098225278,0.12676759,0.075904927,-0.09928919,0.20706388,-0.118364405,-0.10105612,0.081911337,-0.3360115,0.020375544,-0.69789114,-0.6940638,0.058947773,-0.8395535,-0.572099,-0.029295075,0.014447627,-0.002378869,-0.002320814,0.022121249,-0.041151161,-0.00352259,0.026630266,-0.005133907,0.000469116,0.00845903,0.020202778,0.028781146,0.041464898,0.026028251,0.015431678,-0.021674896,-0.024982973,0.008956264,-0.034625912,0.177350092,-0.035672605,0.055356204,0.083401879,0.22938506,0.001778358,-0.000518403,0.000300565,-0.003480655,0.000981758,0.016458667,0,0,0,0,0,-0.019278612,1,-0.10340943,2.668377529,2.314289716,0.723889634,-0.796923187,-0.267200547,-1.512691941,1.469349152,2.342533905,1.22482145,0.399780027,3.028890286,0.964694845,1.758945932,3.53827691,1.862630584,1.277943692,0.566612599,1.199471123,-0.334787918
0.336303271,0.32490814,0.111546254,0.14306048,0.54721224,0.332435151,0.27945077,0.176779782,0.02065789,0.6502365,0.696873035,0.70694435,0.143699539,0.411884,0.9770402,0.354305832,0.36417454,0.106047941,0.18294838,0.7039841,-0.279230451,-0.23574378,0.09858878,-0.4990131,-0.1565019,-0.029295075,0.014447627,-0.002378869,-0.002320814,0.022121249,-0.041151161,-0.00352259,0.026630266,-0.005133907,0.000469116,0.00845903,0.020202778,0.028781146,0.041464898,0.026028251,0.015431678,-0.021674896,-0.024982973,0.008956264,-0.034625912,0.177350092,-0.035672605,0.055356204,0.083401879,0.22938506,0.001778358,-0.000518403,0.000300565,-0.003480655,0.000981758,0.016458667,0,0,0,0,0,-0.019278612,1,-0.10340943,2.668377529,2.314289716,0.723889634,-0.796923187,-0.267200547,-1.512691941,1.469349152,2.342533905,1.22482145,0.399780027,3.028890286,0.964694845,1.758945932,3.53827691,1.862630584,1.277943692,0.566612599,1.199471123,-0.334787918
0.284944475,0.35256368,0.185166558,-0.03078333,0.5994797,0.194244358,0.1525829,0.18775715,-0.11186325,0.52697635,0.752416468,0.7430751,0.381688905,0.24894454,1.3659885,0.455984637,0.43272886,0.10566082,0.2940764,0.67875135,-0.234266684,-0.21673752,0.147455533,-0.52073175,-0.04556745,0.011087124,0.056184562,0.02395493,-0.019546613,0.058593581,0.033150272,0.07042829,-0.000657239,0.069011502,0.015009345,0.01825064,-0.022968937,-0.027777988,-0.009270434,-0.008106658,-0.026763371,0.026415519,-0.002373162,0.019426845,0.004546203,0.128539981,-0.102357151,-0.138283573,-0.258566546,-0.155077706,0.001891348,-0.000265985,0.000333141,-0.019828022,0.018170735,-0.003095887,0,0,0,0,0,0.826222051,1,-1.201596594,5.438109028,6.530703794,-1.674792891,4.884855422,1.729987675,2.791686432,6.946598072,0.932920441,-2.870159958,2.478187741,4.805054202,6.065245616,4.341647603,3.309342542,0.857982286,1.49776843,3.53046145,0.702734862,0.102129823
-0.14258773,-0.14736176,0.166379249,-0.53048104,0.079035394,-0.208656855,-0.23456734,0.101014342,-0.36873943,0.004344879,0.211876266,0.18567699,0.191632156,-0.014790357,0.54357237,0.034804142,0.044525288,0.044963937,-0.053590175,0.1078678,-0.501756868,-0.49249816,0.056507418,-0.6126906,-0.41345465,0.011087124,0.056184562,0.02395493,-0.019546613,0.058593581,0.033150272,0.07042829,-0.000657239,0.069011502,0.015009345,0.01825064,-0.022968937,-0.027777988,-0.009270434,-0.008106658,-0.026763371,0.026415519,-0.002373162,0.019426845,0.004546203,0.128539981,-0.102357151,-0.138283573,-0.258566546,-0.155077706,0.001891348,-0.000265985,0.000333141,-0.019828022,0.018170735,-0.003095887,0,0,0,0,0,0.826222051,1,-1.201596594,5.438109028,6.530703794,-1.674792891,4.884855422,1.729987675,2.791686432,6.946598072,0.932920441,-2.870159958,2.478187741,4.805054202,6.065245616,4.341647603,3.309342542,0.857982286,1.49776843,3.53046145,0.702734862,0.102129823
-0.340215287,-0.3119817,0.102350803,-0.6162873,-0.15647115,-0.153197172,-0.099197835,0.182425406,-0.49506292,0.11302698,0.355622297,0.30703315,0.293061821,-0.13063398,0.8354888,-0.026357019,-0.03524911,0.096629866,-0.15650645,0.16149846,-0.69756368,-0.6807423,0.066113216,-0.8469552,-0.5909841,0.011087124,0.056184562,0.02395493,-0.019546613,0.058593581,0.033150272,0.07042829,-0.000657239,0.069011502,0.015009345,0.01825064,-0.022968937,-0.027777988,-0.009270434,-0.008106658,-0.026763371,0.026415519,-0.002373162,0.019426845,0.004546203,0.128539981,-0.102357151,-0.138283573,-0.258566546,-0.155077706,0.001891348,-0.000265985,0.000333141,-0.019828022,0.018170735,-0.003095887,0,0,0,0,0,0.826222051,1,-1.201596594,5.438109028,6.530703794,-1.674792891,4.884855422,1.729987675,2.791686432,6.946598072,0.932920441,-2.870159958,2.478187741,4.805054202,6.065245616,4.341647603,3.309342542,0.857982286,1.49776843,3.53046145,0.702734862,0.102129823
0.169010247,0.17807755,0.111014606,-0.15556002,0.33197686,0.16302194,0.17640193,0.055483145,0.04739712,0.2412721,0.796394322,0.77808756,0.280413919,0.41900176,1.1553243,0.536998109,0.48146555,0.167028485,0.26826337,0.81417173,-0.265398238,-0.23548783,0.06962592,-0.4990131,-0.18722765,0.011087124,0.056184562,0.02395493,-0.019546613,0.058593581,0.033150272,0.07042829,-0.000657239,0.069011502,0.015009345,0.01825064,-0.022968937,-0.027777988,-0.009270434,-0.008106658,-0.026763371,0.026415519,-0.002373162,0.019426845,0.004546203,0.128539981,-0.102357151,-0.138283573,-0.258566546,-0.155077706,0.001891348,-0.000265985,0.000333141,-0.019828022,0.018170735,-0.003095887,0,0,0,0,0,0.826222051,1,-1.201596594,5.438109028,6.530703794,-1.674792891,4.884855422,1.729987675,2.791686432,6.946598072,0.932920441,-2.870159958,2.478187741,4.805054202,6.065245616,4.341647603,3.309342542,0.857982286,1.49776843,3.53046145,0.702734862,0.102129823
0.378920073,0.3897794,0.153854349,0.11002094,0.62990516,0.574600696,0.57856256,0.19008198,0.20016363,0.8948298,0.766491843,0.78373957,0.154539776,0.47039855,0.9815123,0.327668129,0.3089149,0.095980787,0.20723885,0.5252952,-0.319342115,-0.32568523,0.062705969,-0.4419023,-0.19483952,0.006214722,0.015981153,0.040716301,0.024005857,0.059061331,0.062405155,0.13579662,0.088939383,0.010921805,0.055651823,0.013978685,-0.02520843,-0.020199956,-0.030787353,-0.039898899,-0.064644777,-0.00201257,0.022503745,-0.02008479,-0.013059712,0.055071134,-0.009961462,-0.086342466,0.095540456,0.127154885,0.002522294,0.000987621,0.000463913,0.017961505,-0.034129101,0.015732357,0,0,0,0,0,0,1,4.248962182,5.668649676,5.876524568,2.228496167,-3.115932735,-0.467739641,3.291033738,3.091564805,-0.798674164,3.278810271,3.434235417,4.090393658,5.675465521,-2.222176125,-3.35152374,4.790181995,4.626511376,1.292539443,-3.205575888,-5.839767402
-0.252337662,-0.26980805,0.134034748,-0.5258178,-0.019050809,-0.058436951,-0.120817654,0.166528643,-0.27142027,0.3070539,0.21779848,0.19191499,0.178693221,-0.04770469,0.5270761,-0.067911421,-0.09143519,0.101724805,-0.22467083,0.13654025,-0.494156478,-0.5099859,0.092954305,-0.64096534,-0.29700324,0.006214722,0.015981153,0.040716301,0.024005857,0.059061331,0.062405155,0.13579662,0.088939383,0.010921805,0.055651823,0.013978685,-0.02520843,-0.020199956,-0.030787353,-0.039898899,-0.064644777,-0.00201257,0.022503745,-0.02008479,-0.013059712,0.055071134,-0.009961462,-0.086342466,0.095540456,0.127154885,0.002522294,0.000987621,0.000463913,0.017961505,-0.034129101,0.015732357,0,0,0,0,0,0,1,4.248962182,5.668649676,5.876524568,2.228496167,-3.115932735,-0.467739641,3.291033738,3.091564805,-0.798674164,3.278810271,3.434235417,4.090393658,5.675465521,-2.222176125,-3.35152374,4.790181995,4.626511376,1.292539443,-3.205575888,-5.839767402
-0.364356303,-0.35671765,0.118023005,-0.6112693,-0.17870182,0.102678105,0.087278314,0.35910767,-0.38997898,0.7285938,0.126641733,0.15576142,0.177936492,-0.18516925,0.37938276,-0.091795507,-0.10381029,0.113287957,-0.27774554,0.12571985,-0.625663075,-0.63612825,0.066749121,-0.72167605,-0.51947504,0.006214722,0.015981153,0.040716301,0.024005857,0.059061331,0.062405155,0.13579662,0.088939383,0.010921805,0.055651823,0.013978685,-0.02520843,-0.020199956,-0.030787353,-0.039898899,-0.064644777,-0.00201257,0.022503745,-0.02008479,-0.013059712,0.055071134,-0.009961462,-0.086342466,0.095540456,0.127154885,0.002522294,0.000987621,0.000463913,0.017961505,-0.034129101,0.015732357,0,0,0,0,0,0,1,4.248962182,5.668649676,5.876524568,2.228496167,-3.115932735,-0.467739641,3.291033738,3.091564805,-0.798674164,3.278810271,3.434235417,4.090393658,5.675465521,-2.222176125,-3.35152374,4.790181995,4.626511376,1.292539443,-3.205575888,-5.839767402
0.299164987,0.31097084,0.102474886,0.09478002,0.5149652,0.598381244,0.5389065,0.243762081,0.085139684,1.049086,0.683914398,0.6911328,0.115653,0.35751358,0.838626,0.494567804,0.50756913,0.1681769,0.20100032,0.80675125,-0.277435475,-0.2573544,0.079039447,-0.47429445,-0.18062116,0.006214722,0.015981153,0.040716301,0.024005857,0.059061331,0.062405155,0.13579662,0.088939383,0.010921805,0.055651823,0.013978685,-0.02520843,-0.020199956,-0.030787353,-0.039898899,-0.064644777,-0.00201257,0.022503745,-0.02008479,-0.013059712,0.055071134,-0.009961462,-0.086342466,0.095540456,0.127154885,0.002522294,0.000987621,0.000463913,0.017961505,-0.034129101,0.015732357,0,0,0,0,0,0,1,4.248962182,5.668649676,5.876524568,2.228496167,-3.115932735,-0.467739641,3.291033738,3.091564805,-0.798674164,3.278810271,3.434235417,4.090393658,5.675465521,-2.222176125,-3.35152374,4.790181995,4.626511376,1.292539443,-3.205575888,-5.839767402
